wcr_number,mean_ci_upper,pump_loc,mean_ci_lower,tot_completed_depth,gwl_2019,gsp_name,x,y
WCR0039886,283.66174437595555,281.6579355463747,279.6541267167938,360,216.48022231589593,Madera Joint,-119.90791200000001,36.938419
WCR0039902,319.5051443423835,317.5,315.4948556576165,400,216.48022231589593,Madera Joint,-119.89556900000001,36.938421
WCR0040086,277.00481756328014,275,272.99518243671986,385,234.4132610718954,Madera Joint,-119.878584,36.976124
WCR0040637,252.00311221666487,250,247.99688778333513,340,234.4132610718954,Madera Joint,-119.87995899999999,36.976118
WCR0040638,258.50318275388014,256.5,254.49681724611986,342,234.4132610718954,Madera Joint,-119.886326,36.97900200000001
WCR0040933,241.6341596162416,239.5,237.3658403837584,360,207.6848782372278,Chowchilla,-120.28358999999998,37.09088999999999
WCR0040942,272.00380882958086,270,267.99619117041914,360,234.4132610718954,Madera Joint,-119.88465,36.98867
WCR0041061,270.5051443423835,268.5,266.4948556576165,400,263.9436067829124,Madera Joint,-119.97732,36.99212599999999
WCR0041083,354.5270238282796,352.52061787819815,350.5142119281167,440,258.014550728031,Madera Joint,-119.889118,36.982622
WCR0041084,318.88446656325334,316.8793222208698,314.8741778784863,400,266.2018997284338,Madera Joint,-119.88469000000002,36.97413
WCR0041125,310.03796124288004,308.0331436795999,306.02832611631976,390,266.88924058266025,Madera Joint,-120.08316,37.01847999999998
WCR0041166,408.70532756324974,406.6971567463042,404.68898592935864,500,294.4887591973049,Madera Joint,-119.99224,37.03281999999998
WCR0041176,404.1596743528143,402.1516451325507,400.1436159122871,495,216.48022231589593,Madera Joint,-119.92135000000002,36.93055999999998
WCR0041589,257.1476401162758,255,252.85235988372418,410,212.6977026593045,Chowchilla,-120.28042099999999,37.069832999999996
WCR0041657,318.88446656325334,316.8793222208698,314.8741778784863,400,216.48022231589593,Madera Joint,-119.90509,36.938427
WCR0041676,266.2203019321013,264.2171897154364,262.21407749877153,340,253.4211385145111,Madera Joint,-120.024808,36.99335399999998
WCR0041739,318.88446656325334,316.8793222208698,314.8741778784863,400,241.39157327936095,Madera Joint,-119.86714000000002,36.930610000000016
WCR0042664,318.88446656325334,316.8793222208698,314.8741778784863,400,100.60193228541854,Madera Joint,-119.88460000000002,36.90244
WCR0042774,372.4949110030001,370.48790043572933,368.4808898684586,460,226.75444137003453,Madera Joint,-120.08321000000001,36.98926
WCR0042840,318.88446656325334,316.8793222208698,314.8741778784863,400,266.88924058266025,Madera Joint,-120.08316,37.01847999999998
WCR0043634,405.06837223256497,403.0603146164979,401.05225700043087,496,234.4132610718954,Madera Joint,-119.87995899999999,36.976118
WCR0043883,276.67104029227653,274.6675077736228,272.66397525496905,NA,226.75444137003453,Madera Joint,-120.08316999999998,37.003790000000016
WCR0043897,336.6555294647254,334.64974537035505,332.6439612759847,420,234.4132610718954,Madera Joint,-119.88377399999999,36.994342
WCR0043901,340.50701056727075,338.5,336.49298943272925,460,241.39157327936095,Madera Joint,-119.86714000000002,36.930610000000016
WCR0044170,318.88446656325334,316.8793222208698,314.8741778784863,400,241.68629720222722,Madera Joint,-120.17488999999998,37.07657000000001
WCR0044262,354.5270238282796,352.52061787819815,350.5142119281167,440,261.6080567188687,Madera Joint,-119.99999999999999,36.99999999999998
WCR0044583,309.5051443423835,307.5,305.4948556576165,400,265.42689021310684,Madera Joint,-119.90285,36.9595
WCR0044599,294.0051443423835,292,289.9948556576165,400,216.48022231589593,Madera Joint,-119.90339900000001,36.938431999999985
WCR0044606,207.50514434238355,205.5,203.49485565761645,400,105.25394435182625,Madera Joint,-120.017107,36.862215
WCR0044607,299.5051443423835,297.5,295.4948556576165,400,241.39157327936095,Madera Joint,-119.881267,36.91735400000002
WCR0044608,283.0051443423835,281,278.9948556576165,400,241.39157327936095,Madera Joint,-119.88504,36.916479999999986
WCR0044713,293.0051443423835,291,288.9948556576165,400,265.42689021310684,Madera Joint,-119.92121,36.94503999999999
WCR0044744,179.16307485148053,177.02891523523894,174.89475561899735,360,154.815001538843,Chowchilla,-120.35568,37.01814
WCR0044790,127.71248653158729,125.71566779775266,123.71884906391803,175,105.25394435182625,Madera Joint,-119.99891000000001,36.832429999999974
WCR0045957,283.66174437595555,281.6579355463747,279.6541267167938,360,266.88924058266025,Madera Joint,-120.08316,37.01847999999998
WCR0045959,208.50414986196247,206.5,204.49585013803753,370,163.49471377639838,Madera Joint,-120.19263,36.945750000000004
WCR0045960,194.001660989205,192,189.998339010795,300,143.81526822421165,Madera Joint,-120.18731100000001,36.933449999999986
WCR0046586,243.50380882958086,241.5,239.49619117041914,360,202.12811785610606,Madera Joint,-119.94947299999997,36.93112699999998
WCR0046610,147.001660989205,145,142.998339010795,300,105.25394435182625,Madera Joint,-119.9926,36.844770000000004
WCR0046632,318.88446656325334,316.8793222208698,314.8741778784863,400,265.42689021310684,Madera Joint,-119.90285,36.9595
WCR0046633,318.88446656325334,316.8793222208698,314.8741778784863,400,265.42689021310684,Madera Joint,-119.894582,36.96630399999999
WCR0046641,266.2203019321013,264.2171897154364,262.21407749877153,340,253.4211385145111,Madera Joint,-120.02856,36.98908000000001
WCR0046655,343.50701056727075,341.5,339.49298943272925,460,297.60567425506474,Madera Joint,-120.056643,37.011977999999985
WCR0046656,250.5023961645196,248.5,246.4976038354804,320,234.4132610718954,Madera Joint,-119.88736599999999,36.99378200000001
WCR0046658,372.4949110030001,370.48790043572933,368.4808898684586,460,266.2018997284338,Madera Joint,-119.88469000000002,36.97413
WCR0046741,320.00701056727075,318,315.99298943272925,460,266.2018997284338,Madera Joint,-119.88469000000002,36.97413
WCR0047295,322.00671037117615,320,317.99328962882385,450,241.39157327936095,Madera Joint,-119.86213999999997,36.92534699999999
WCR0047296,262.00380882958086,260,257.99619117041914,360,241.39157327936095,Madera Joint,-119.87540199999998,36.93657000000002
WCR0048638,232.0023961645196,230,227.9976038354804,320,149.5254153397908,Madera Joint,-119.79421,36.974369999999986
WCR0048734,289.5051443423835,287.5,285.4948556576165,400,241.39157327936095,Madera Joint,-119.879434,36.91945299999998
WCR0048755,318.88446656325334,316.8793222208698,314.8741778784863,400,156.99882735009786,Madera Joint,-120.22884999999998,36.94577000000001
WCR0048756,318.88446656325334,316.8793222208698,314.8741778784863,400,241.68629720222722,Madera Joint,-120.17488999999998,37.07657000000001
WCR0048772,283.66174437595555,281.6579355463747,279.6541267167938,360,253.4211385145111,Madera Joint,-120.02561999999998,36.99335900000001
WCR0048773,348.50817081694555,346.5,344.49182918305445,500,258.014550728031,Madera Joint,-119.89093800000002,36.99699
WCR0048784,283.66174437595555,281.6579355463747,279.6541267167938,360,226.75444137003453,Madera Joint,-120.10133,37.00389
WCR0048819,318.88446656325334,316.8793222208698,314.8741778784863,400,234.4132610718954,Madera Joint,-119.88064099999998,36.97749099999999
WCR0048820,451.69126845352395,449.681811635654,447.6723548177841,547,216.48022231589593,Madera Joint,-119.90316999999999,36.93054999999999
WCR0049078,318.88446656325334,316.8793222208698,314.8741778784863,400,294.4887591973049,Madera Joint,-119.99224,37.03281999999998
WCR0049364,351.00817081694555,349,346.99182918305445,500,266.2018997284338,Madera Joint,-119.88469000000002,36.97413
WCR0049400,319.7705679230583,317.76539115840296,315.7602143937476,NA,265.42689021310684,Madera Joint,-119.903,36.94503000000001
WCR0049404,319.7705679230583,317.76539115840296,315.7602143937476,NA,265.42689021310684,Madera Joint,-119.903,36.94503000000001
WCR0049420,332.50701056727075,330.5,328.49298943272925,460,234.4132610718954,Madera Joint,-119.88385000000001,36.98154599999999
WCR0049453,354.5270238282796,352.52061787819815,350.5142119281167,NA,197.7044119115506,Madera Joint,-120.15931900000001,37.02499699999999
WCR0049702,372.00817081694555,370,367.99182918305445,500,292.6667864684077,Madera Joint,-119.99241999999997,37.047250000000005
WCR0049726,372.4949110030001,370.48790043572933,368.4808898684586,460,265.42689021310684,Madera Joint,-119.898366,36.963491
WCR0049988,199.5023961645196,197.5,195.4976038354804,320,149.5254153397908,Madera Joint,-119.79413,36.95983999999998
WCR0050209,323.50578409437037,321.5,319.49421590562963,420,241.39157327936095,Madera Joint,-119.860483,36.92751599999998
WCR0050256,318.88446656325334,316.8793222208698,314.8741778784863,400,292.6667864684077,Madera Joint,-119.99241999999997,37.047250000000005
WCR0050257,283.66174437595555,281.6579355463747,279.6541267167938,360,253.4211385145111,Madera Joint,-120.02849999999998,36.974630000000005
WCR0050500,283.66174437595555,281.6579355463747,279.6541267167938,360,226.75444137003453,Madera Joint,-120.08316999999998,37.003790000000016
WCR0050719,277.00380882958086,275,272.99619117041914,360,241.39157327936095,Madera Joint,-119.87540399999999,36.93603799999999
WCR0050758,381.5138316476269,379.5065250235227,377.49921839941857,470,265.42689021310684,Madera Joint,-119.913329,36.948637
WCR0051983,309.0038774224287,307,304.9961225775713,400,265.42689021310684,Madera Joint,-119.910934,36.946726
WCR0052786,284.5051443423835,282.5,280.4948556576165,400,265.42689021310684,Madera Joint,-119.917737,36.96586099999998
WCR0052809,266.2203019321013,264.2171897154364,262.21407749877153,340,226.75444137003453,Madera Joint,-120.09552800000002,37.003508999999994
WCR0052810,283.66174437595555,281.6579355463747,279.6541267167938,360,226.75444137003453,Madera Joint,-120.10133,37.00389
WCR0052812,266.2203019321013,264.2171897154364,262.21407749877153,340,258.014550728031,Madera Joint,-119.89170400000002,37.008942000000005
WCR0052941,317.0075986276221,315,312.9924013723779,480,265.42689021310684,Madera Joint,-119.89107300000002,36.97322999999999
WCR0053219,253.50380882958086,251.5,249.49619117041914,360,226.75444137003453,Madera Joint,-120.10995500000001,37.007806000000016
WCR0053246,231.70713377981568,229.70547279061068,227.7038118014057,320,175.60581522833945,Madera Joint,-120.11927,36.945730000000005
WCR0053693,299.4575813687458,297.4531621423872,295.4487429160286,378,163.49471377639838,Madera Joint,-120.19292,36.9605
WCR0053730,500.6906268252116,498.6798101504643,496.66899347571695,600,294.4887591973049,Madera Joint,-119.99224,37.03281999999998
WCR0053757,408.70532756324974,406.6971567463042,404.68898592935864,500,253.4211385145111,Madera Joint,-120.04982500000001,36.99087799999999
WCR0053810,329.53481418320115,327.5292838066425,325.5237534300839,412,261.6080567188687,Madera Joint,-119.99201000000001,36.9889
WCR0053964,354.5270238282796,352.52061787819815,350.5142119281167,440,201.41115705601615,Madera Joint,-120.02849,36.96016999999999
WCR0053989,231.70713377981568,229.70547279061068,227.7038118014057,NA,141.6356081524816,Madera Joint,-119.97423,36.88799
WCR0053990,408.70532756324974,406.6971567463042,404.68898592935864,500,294.4887591973049,Madera Joint,-119.99224,37.03281999999998
WCR0054831,274.92628272380784,272.9228197687268,270.9193568136458,350,241.39157327936095,Madera Joint,-119.86714000000002,36.930610000000016
WCR0054847,231.70713377981568,229.70547279061068,227.7038118014057,300,229.6489128219067,Madera Joint,-120.01882,36.95098099999999
WCR0055387,211.0023961645196,209,206.9976038354804,320,200.05053963373666,Madera Joint,-120.18520699999998,37.00913299999999
WCR0055846,248.89988041173504,246.89748424721543,244.89508808269582,320,149.5254153397908,Madera Joint,-119.794714,36.96647999999998
WCR0055853,283.66174437595555,281.6579355463747,279.6541267167938,360,216.48022231589593,Madera Joint,-119.89797000000002,36.93687399999999
WCR0055863,317.0051443423835,315,312.9948556576165,400,241.39157327936095,Madera Joint,-119.8852,36.93059
WCR0055864,272.50380882958086,270.5,268.49619117041914,360,241.39157327936095,Madera Joint,-119.86714000000002,36.930610000000016
WCR0055883,257.5445654959509,255.5418088836615,253.53905227137213,330,234.4132610718954,Madera Joint,-119.87467499999998,36.98648899999999
WCR0055900,318.88446656325334,316.8793222208698,314.8741778784863,400,253.4211385145111,Madera Joint,-120.06496000000001,36.98918999999999
WCR0055912,280.5051443423835,278.5,276.4948556576165,NA,265.42689021310684,Madera Joint,-119.91096299999997,36.945244999999986
WCR0056135,276.0045527630664,274,271.9954472369336,382,234.4132610718954,Madera Joint,-119.887426,36.982629
WCR0056168,234.86381105885098,232.69521043156055,230.52660980427012,NA,99.41791338273805,Chowchilla,-120.33788999999997,37.09081999999999
WCR0056508,325.00701056727075,323,320.99298943272925,460,216.48022231589593,Madera Joint,-119.904979,36.93588399999999
WCR0056509,408.70532756324974,406.6971567463042,404.68898592935864,500,241.39157327936095,Madera Joint,-119.86714000000002,36.930610000000016
WCR0056593,266.2203019321013,264.2171897154364,262.21407749877153,340,226.75444137003453,Madera Joint,-120.08316999999998,37.003790000000016
WCR0056633,318.88446656325334,316.8793222208698,314.8741778784863,400,265.42689021310684,Madera Joint,-119.89510299999998,36.957211
WCR0056670,318.88446656325334,316.8793222208698,314.8741778784863,400,292.6667864684077,Madera Joint,-120.01638199999998,37.05704099999999
WCR0056671,408.70532756324974,406.6971567463042,404.68898592935864,500,294.4887591973049,Madera Joint,-119.99041199999999,37.038548
WCR0056672,283.66174437595555,281.6579355463747,279.6541267167938,360,253.4211385145111,Madera Joint,-120.02856,36.98908000000001
WCR0056819,305.0051443423835,303,300.9948556576165,400,241.39157327936095,Madera Joint,-119.871479,36.936074999999995
WCR0057631,283.66174437595555,281.6579355463747,279.6541267167938,360,226.75444137003453,Madera Joint,-120.08316999999998,37.003790000000016
WCR0057650,283.50448608981606,281.5,279.49551391018394,400,265.42689021310684,Madera Joint,-119.899086,36.953882
WCR0057651,312.0051443423835,310,307.9948556576165,400,241.39157327936095,Madera Joint,-119.881492,36.935525000000005
WCR0057652,214.64954977334688,212.64864214644834,210.6477345195498,320,134.88630693167153,Madera Joint,-120.11939,36.90241999999999
WCR0058058,311.6597403773015,309.5,307.3402596226985,460,237.28998095817758,Chowchilla,-120.21129999999998,37.076620000000005
WCR0058066,283.66174437595555,281.6579355463747,279.6541267167938,360,261.6080567188687,Madera Joint,-120.01757,36.981066
WCR0058067,372.4949110030001,370.48790043572933,368.4808898684586,460,234.4132610718954,Madera Joint,-119.873004,36.981599
WCR0058362,354.5270238282796,352.52061787819815,350.5142119281167,440,265.42689021310684,Madera Joint,-119.903,36.94503000000001
WCR0058381,283.0029350219523,281,278.9970649780477,335,234.4132610718954,Madera Joint,-119.87829299999999,36.99105599999999
WCR0058669,354.5270238282796,352.52061787819815,350.5142119281167,440,292.6667864684077,Madera Joint,-119.999614,37.051344999999984
WCR0059546,283.0051443423835,281,278.9948556576165,400,266.2018997284338,Madera Joint,-119.87858999999997,36.97458299999999
WCR0059547,287.0051443423835,285,282.9948556576165,400,265.42689021310684,Madera Joint,-119.90285,36.9595
WCR0059557,297.00448608981606,295,292.99551391018394,380,241.39157327936095,Madera Joint,-119.87848599999997,36.934001999999985
WCR0059583,288.0051443423835,286,283.9948556576165,400,216.48022231589593,Madera Joint,-119.92135000000002,36.93055999999998
WCR0059600,267.0051443423835,265,262.9948556576165,400,234.4132610718954,Madera Joint,-119.88544,36.999205999999994
WCR0059692,286.0051443423835,284,281.9948556576165,400,265.42689021310684,Madera Joint,-119.918269,36.961026
WCR0059821,203.001660989205,201,198.998339010795,300,163.49471377639838,Madera Joint,-120.17455000000001,36.94575999999999
